14,24,43,49,68,13,23,41,57,72,15,26,0,58,70,12,21,33,51,65,4,17,36,47,73
10,18,45,52,69,9,24,35,53,66,4,19,0,47,62,7,26,34,51,72,3,28,37,60,64
9,25,36,54,66,7,27,42,50,71,2,26,0,48,72,5,20,41,52,73,10,29,38,55,67
12,19,39,50,69,8,21,32,52,61,15,29,0,46,67,14,30,40,47,72,6,20,33,59,68
2,20,34,51,62,13,21,31,56,63,3,25,0,47,75,5,22,39,53,66,7,23,36,57,61
10,16,35,50,69,14,27,33,51,63,4,21,0,54,75,1,22,42,55,74,9,30,44,46,67
15,29,45,49,62,10,25,33,46,71,2,22,0,58,75,14,17,31,59,65,3,19,34,60,73
6,25,40,50,73,12,23,41,48,61,14,27,0,60,64,11,22,33,55,68,5,16,43,56,75
1,28,37,57,70,2,30,38,49,65,3,20,0,48,74,11,22,36,54,64,5,18,35,58,67
8,24,32,56,71,1,30,42,48,64,10,17,0,54,61,12,27,45,57,68,13,16,44,53,62
13,17,37,55,66,5,26,35,48,74,8,19,0,47,63,4,16,39,58,73,15,29,32,46,75
7,25,32,50,72,2,26,33,58,65,12,28,0,60,70,3,23,37,51,63,8,29,43,52,74
8,29,31,54,64,9,20,34,59,61,11,21,0,47,73,4,26,41,53,71,6,18,38,60,63
15,21,40,60,69,6,30,39,59,72,13,28,0,53,66,5,16,42,51,62,12,24,38,55,74
7,21,35,49,66,12,27,41,53,75,4,17,0,57,65,14,23,36,52,70,11,18,31,50,72
7,19,33,56,69,6,21,40,57,74,4,27,0,47,63,1,28,35,48,62,2,20,43,46,68
10,22,44,54,67,3,23,31,59,75,5,17,0,51,66,9,26,35,60,65,11,24,42,46,68
7,22,39,51,61,11,25,33,50,62,2,30,0,56,64,14,19,36,60,73,5,27,45,53,69
4,22,43,51,71,2,16,41,58,67,14,24,0,49,69,3,29,40,48,73,6,27,37,54,65
7,17,32,52,68,10,22,44,57,73,2,20,0,49,69,15,19,34,60,70,14,26,42,47,71
8,27,40,48,70,13,20,31,50,65,9,18,0,46,75,1,28,42,55,64,5,30,41,54,69
12,17,45,59,74,6,18,36,50,64,4,24,0,47,68,9,28,38,58,75,3,30,33,52,67
15,29,44,57,64,3,21,42,56,68,11,25,0,54,72,8,19,37,53,75,2,28,31,55,62
10,25,34,46,67,13,26,37,53,73,2,18,0,50,66,3,21,40,56,63,1,16,41,59,75
9,22,35,58,72,7,23,33,53,61,13,29,0,49,74,10,24,43,47,66,12,19,44,50,70
5,26,39,48,62,2,20,41,55,66,6,23,0,59,71,15,21,33,50,70,12,27,36,58,68
3,21,32,52,63,5,19,31,54,69,4,30,0,51,71,13,18,43,56,61,10,23,40,60,74
8,23,32,54,72,14,20,45,52,61,4,24,0,47,62,13,16,44,50,68,1,27,38,56,65
6,21,34,52,67,15,16,36,51,70,7,30,0,53,69,11,29,39,58,63,12,28,32,57,65
4,17,41,47,71,5,22,42,49,64,11,18,0,60,63,2,26,33,53,72,12,19,45,46,65
4,17,43,48,75,13,29,38,57,66,11,20,0,55,63,12,24,37,49,62,1,21,32,46,71
8,20,40,58,69,2,27,45,55,67,9,28,0,51,74,4,16,43,49,65,11,25,31,50,73
6,22,37,54,64,5,30,41,60,61,8,29,0,46,68,11,21,35,55,70,4,27,38,56,67
15,16,37,53,66,3,28,33,46,74,8,19,0,59,73,12,22,34,48,62,13,18,36,52,75
11,30,35,47,68,10,24,39,60,63,5,25,0,48,75,14,17,34,57,73,7,26,37,54,74
1,18,44,58,75,8,25,37,55,72,10,21,0,59,64,9,23,43,56,70,11,26,32,47,73
2,19,42,50,64,15,24,44,47,72,9,28,0,48,69,6,27,35,55,66,3,22,36,51,61
3,29,45,58,61,1,27,42,52,70,10,30,0,53,74,13,25,39,49,62,8,17,41,55,71
15,19,32,51,71,1,26,44,52,66,14,16,0,57,69,12,23,35,60,73,11,20,40,50,68
5,20,36,53,65,2,27,32,58,75,6,23,0,46,66,14,18,31,56,63,15,28,38,60,64
14,29,31,51,62,4,24,42,47,65,6,17,0,52,70,7,19,34,54,71,9,18,43,57,67
1,23,33,58,68,12,26,42,60,65,9,28,0,49,67,13,25,38,48,69,6,30,35,55,75
12,29,41,54,71,6,24,34,59,63,5,16,0,58,66,1,17,37,46,70,3,21,40,50,64
12,24,31,56,69,9,25,39,54,74,15,20,0,49,63,10,28,36,46,67,8,21,44,51,62
11,22,43,54,72,3,28,45,53,75,4,27,0,56,74,13,26,42,60,67,7,21,34,50,70
2,23,34,47,61,10,17,32,54,63,13,25,0,55,75,4,19,43,48,72,5,20,37,59,65
8,23,34,46,68,1,19,38,48,74,15,22,0,58,62,4,24,44,57,73,2,29,37,53,64
11,30,36,51,75,14,21,45,52,64,8,25,0,49,68,6,16,40,48,71,3,18,43,47,61
15,30,37,56,74,6,29,35,51,69,7,23,0,52,73,8,26,41,59,72,14,17,32,46,70
15,27,41,50,62,13,28,39,53,61,3,19,0,58,66,5,30,31,57,73,14,17,33,51,70
12,22,38,53,73,15,16,45,52,75,11,24,0,54,69,14,20,33,55,71,5,19,40,60,63
2,19,33,58,68,7,22,32,52,67,1,18,0,56,66,5,28,43,59,70,9,16,36,49,72
2,16,31,46,66,6,25,40,47,67,12,27,0,48,63,3,26,35,59,65,5,22,42,57,62
6,23,42,56,61,4,21,41,54,68,10,18,0,55,74,11,24,34,51,65,9,29,33,46,66
14,24,36,60,72,8,26,44,49,64,10,28,0,55,66,9,20,45,50,62,2,27,33,54,61
13,25,43,60,74,4,29,35,54,72,12,30,0,50,63,1,19,37,59,64,3,17,42,57,75
4,17,36,53,69,1,21,45,48,67,9,22,0,60,70,11,30,44,47,73,15,27,37,59,68
6,18,45,52,71,14,16,39,49,64,13,19,0,46,61,1,26,32,53,65,10,23,43,47,69
10,23,40,48,75,9,20,37,51,62,8,21,0,60,70,5,29,38,50,72,15,16,32,46,74
1,24,31,50,71,8,16,45,48,63,10,17,0,59,61,11,23,38,56,66,7,25,44,58,74
2,17,38,51,66,15,24,41,54,64,7,30,0,47,67,6,18,32,53,68,3,20,39,49,73
3,30,35,52,62,6,29,34,50,71,10,22,0,58,69,9,19,31,48,72,15,28,43,49,67
5,21,33,55,62,1,19,38,57,61,8,22,0,56,70,3,17,34,58,71,12,26,42,53,67
12,22,44,59,61,11,30,40,54,65,5,24,0,57,66,14,23,31,53,73,13,27,32,51,72
9,16,40,57,65,11,30,43,52,75,5,28,0,60,63,4,22,39,46,62,2,26,36,56,61
4,20,42,58,64,8,18,35,49,66,10,21,0,55,70,13,16,34,48,68,14,22,41,59,69
3,24,34,49,62,2,26,37,59,73,8,17,0,47,70,12,18,44,48,65,4,27,36,50,74
15,25,39,55,63,14,26,33,60,68,7,29,0,46,75,8,19,31,52,70,13,22,45,50,67
4,28,37,60,72,5,20,38,50,69,6,19,0,53,61,1,23,40,59,70,3,25,39,52,74
9,17,37,54,66,13,16,43,56,65,2,21,0,48,63,1,24,33,51,72,12,19,41,49,75
6,17,41,55,66,10,20,31,60,62,8,27,0,47,61,7,28,37,46,63,11,18,33,48,71
10,25,35,50,74,9,27,32,47,75,14,26,0,53,63,7,28,38,56,71,5,23,44,57,64
3,21,40,56,64,7,19,43,58,74,12,22,0,52,65,10,30,37,47,73,15,27,41,57,69
10,29,39,46,67,3,24,32,56,62,6,16,0,47,68,14,17,45,59,72,7,28,42,54,74
3,29,38,53,69,11,25,36,54,61,2,26,0,58,68,13,18,34,52,63,12,30,40,55,66
15,23,35,55,71,8,20,36,51,66,1,30,0,60,65,11,19,32,59,62,12,22,34,49,72
13,28,45,50,66,14,16,32,59,70,11,27,0,51,65,4,23,37,47,69,15,21,31,48,73
9,20,44,54,75,1,25,33,47,73,11,24,0,58,67,10,23,39,51,64,15,18,45,52,68
12,29,39,59,63,8,17,33,52,72,9,24,0,57,61,2,23,44,46,73,5,22,40,55,74
6,30,36,48,65,7,27,42,57,63,13,16,0,56,73,8,25,31,49,72,5,21,34,54,68
4,18,42,46,75,2,19,41,60,67,11,28,0,47,62,12,29,43,50,65,1,16,31,53,64
5,26,36,58,67,15,24,42,60,65,4,28,0,53,64,7,30,37,48,71,9,17,39,55,66
1,21,35,47,70,13,20,40,56,72,3,24,0,49,71,8,18,38,53,69,4,17,33,60,68
7,16,32,58,64,10,22,41,46,62,12,27,0,52,70,15,25,38,49,74,9,24,43,55,69
14,20,43,48,72,2,26,41,55,75,3,23,0,56,71,6,19,44,59,63,11,21,31,54,61
9,28,45,46,67,10,29,32,51,61,5,30,0,55,63,2,19,36,60,69,14,25,35,54,62
6,28,43,47,70,2,18,35,58,68,15,17,0,57,73,14,26,33,52,63,7,16,31,50,71
14,18,37,53,64,8,22,33,47,69,6,26,0,59,61,9,20,42,55,75,10,28,34,49,74
3,19,34,54,68,5,23,39,52,72,9,25,0,59,70,1,24,44,53,67,12,22,32,57,66
3,20,43,46,63,11,21,34,51,73,14,29,0,54,68,10,22,39,58,62,1,24,40,49,65
13,18,44,49,74,4,29,45,50,68,12,28,0,55,69,15,19,31,47,66,5,27,41,60,73
11,23,37,58,65,13,29,32,47,66,9,18,0,48,64,14,24,39,46,75,2,26,38,50,72
11,18,38,54,72,13,16,40,49,61,7,17,0,53,66,12,21,36,47,71,3,29,35,56,73
4,30,36,57,66,13,26,43,52,67,8,25,0,55,69,6,27,31,51,65,10,20,38,59,71
9,20,39,57,63,4,29,33,58,67,15,23,0,55,62,7,22,45,46,74,8,27,38,50,70
2,22,44,51,65,14,24,35,48,64,12,23,0,56,67,15,17,42,60,61,3,21,45,47,63
7,30,39,59,71,1,17,34,46,69,11,19,0,60,75,5,28,43,58,61,2,29,36,48,70
5,22,40,53,63,6,20,36,49,65,9,16,0,47,71,15,24,41,52,64,11,25,37,50,69
3,16,34,50,67,5,18,36,51,69,4,17,0,56,68,6,24,32,57,61,1,23,33,49,62
3,29,34,50,61,14,25,38,51,64,13,19,0,59,68,8,21,45,54,74,10,30,39,53,75
15,18,41,53,68,6,26,34,49,63,13,21,0,60,70,12,27,43,48,73,10,24,31,57,72
9,30,43,52,62,12,26,41,50,71,14,27,0,56,61,2,23,40,48,66,7,16,32,55,70
4,17,41,53,72,3,19,35,55,67,1,29,0,47,68,2,24,37,59,66,8,21,33,58,70
11,21,44,46,73,6,20,40,52,74,5,25,0,57,72,7,26,37,54,67,13,27,42,51,66
9,22,32,54,64,14,21,31,46,74,6,24,0,50,69,10,29,40,60,62,4,28,44,57,70
15,20,39,60,75,2,23,33,52,63,12,30,0,58,65,6,22,38,55,73,3,21,43,59,62
1,30,36,49,73,12,25,42,58,66,10,27,0,56,64,15,23,44,57,71,5,19,34,55,75
13,16,39,54,70,4,29,35,51,71,1,20,0,47,67,15,27,45,53,69,9,18,31,46,61
4,25,32,59,63,5,20,38,56,65,11,17,0,49,73,13,16,40,48,68,15,19,33,54,69
2,26,36,60,62,13,23,35,55,69,3,28,0,56,75,14,25,37,50,74,1,21,45,51,72
14,30,44,49,63,8,20,41,47,64,7,24,0,58,65,6,28,38,56,67,12,27,35,48,74
15,25,31,55,61,1,28,43,48,75,2,17,0,52,69,7,22,32,57,67,14,18,40,53,66
8,29,36,49,65,4,19,34,48,63,3,26,0,60,64,13,18,35,52,71,2,24,39,53,72
12,21,41,57,70,8,20,45,56,68,11,17,0,50,71,14,18,43,48,66,3,26,42,53,62
11,23,37,47,61,5,28,42,50,71,7,16,0,54,63,2,27,33,59,68,10,18,31,57,72
3,21,39,52,75,6,27,36,60,64,9,17,0,46,72,11,22,44,58,68,14,29,32,47,70
5,30,34,51,69,10,24,39,58,72,4,16,0,59,74,1,29,41,60,73,7,25,40,57,67
9,21,38,55,65,3,23,36,54,70,1,20,0,46,63,7,19,41,49,66,12,22,39,59,62
8,28,37,54,70,15,30,32,59,66,11,24,0,50,75,13,17,39,51,74,12,23,44,53,65
12,26,42,56,74,8,27,35,57,67,4,23,0,55,69,10,25,33,46,71,15,16,44,52,62
15,21,44,55,69,3,18,37,58,73,5,19,0,51,70,9,28,34,47,65,4,22,45,56,61
13,29,40,46,71,5,17,32,48,67,1,26,0,54,74,9,22,34,50,66,2,16,43,55,63
1,22,31,49,68,11,19,34,52,69,2,26,0,58,63,8,23,33,53,67,6,24,39,56,66
7,18,37,50,72,14,27,45,49,67,8,30,0,52,69,15,25,43,57,70,3,20,38,48,64
13,21,42,60,66,8,27,43,49,71,4,18,0,47,64,10,26,36,59,72,2,22,41,48,65
12,16,41,51,73,8,25,31,49,64,5,23,0,55,75,6,20,32,48,71,11,17,45,58,62
2,19,35,58,72,7,24,42,57,73,4,28,0,47,61,12,30,39,53,67,9,20,36,48,74
10,20,33,59,68,14,23,38,46,70,5,27,0,49,73,2,30,40,56,65,4,29,32,58,74
3,18,44,54,72,1,16,31,60,68,10,29,0,51,74,2,23,41,53,63,8,17,37,47,73
9,22,40,55,74,12,25,31,56,65,7,28,0,52,64,10,27,35,60,61,6,23,37,50,75
12,23,32,60,69,13,29,33,57,63,3,21,0,51,62,15,30,34,46,67,10,24,37,49,61
7,28,32,50,62,14,18,43,60,66,15,29,0,54,74,12,19,42,48,70,1,26,44,58,75
15,24,38,46,61,4,20,36,60,69,11,25,0,52,75,14,17,41,59,68,10,22,35,57,66
11,27,32,53,71,13,16,45,47,66,6,26,0,54,68,3,28,39,55,65,15,24,42,46,63
6,26,34,52,74,8,21,33,48,63,3,23,0,50,68,9,30,42,47,75,4,19,44,46,64
12,28,38,54,65,13,18,37,52,69,6,17,0,57,72,5,25,35,58,70,3,29,39,53,62
9,30,39,52,69,11,28,43,49,67,12,17,0,48,73,1,27,38,54,74,2,16,34,56,64
14,26,40,57,74,7,19,31,49,63,6,22,0,55,71,5,20,41,46,69,10,16,33,47,72
2,21,40,50,75,3,18,41,60,61,7,24,0,48,65,5,16,36,47,62,4,25,34,51,73
13,20,31,59,75,7,23,42,57,72,8,27,0,48,67,5,29,36,54,70,9,17,40,51,68
6,20,45,53,66,8,30,34,58,74,1,29,0,52,71,10,19,40,59,61,14,25,42,56,65
4,17,43,60,63,6,26,44,49,67,5,22,0,46,62,8,28,32,56,75,15,25,40,51,70
12,26,43,55,62,8,29,39,60,74,14,27,0,50,73,3,21,31,51,66,15,23,37,46,69
8,30,39,59,61,13,18,41,48,68,15,24,0,50,64,7,17,31,46,69,11,25,35,58,71
6,16,34,52,68,4,20,38,53,67,2,21,0,46,66,13,19,32,50,72,15,29,44,47,62
5,25,36,48,67,12,17,33,53,65,11,22,0,55,63,4,18,35,58,68,1,29,37,51,74
2,19,34,53,62,9,28,31,51,61,14,27,0,55,70,1,18,43,49,63,12,22,42,57,64
8,17,45,54,62,10,22,32,58,75,9,16,0,52,65,3,28,33,60,72,7,24,38,55,71
4,27,36,46,66,11,30,40,50,63,7,19,0,56,69,1,23,38,58,73,2,22,35,52,70
3,20,44,54,75,7,22,42,51,73,6,21,0,59,64,12,24,33,52,74,1,25,39,57,67
15,24,34,47,67,11,25,41,53,69,9,26,0,56,65,14,19,33,49,75,3,28,35,52,68
7,27,43,56,71,4,18,45,51,65,10,23,0,46,63,6,17,41,47,64,12,20,38,48,62
10,19,36,60,70,5,18,32,59,71,13,27,0,47,67,1,30,40,49,69,8,25,37,51,62
12,16,43,48,75,15,30,42,52,70,9,29,0,57,74,8,26,36,59,69,11,21,35,58,72
5,25,32,50,61,10,22,31,55,66,15,19,0,59,74,6,26,39,49,68,2,16,45,46,65
4,26,41,55,75,3,20,44,50,67,8,18,0,53,71,1,30,32,47,64,14,23,31,57,72
12,28,44,47,70,13,17,45,59,72,5,29,0,53,73,14,20,33,60,75,9,19,40,57,63
5,27,37,57,69,12,24,42,58,68,13,16,0,46,62,15,20,34,53,61,4,18,39,54,72
11,22,38,46,75,3,23,43,53,63,2,26,0,60,73,13,25,37,50,68,7,30,40,48,67
14,17,35,54,62,9,21,38,55,72,11,27,0,59,66,1,29,44,56,67,6,16,37,49,61
9,23,31,60,61,5,24,33,56,66,2,21,0,52,64,1,26,41,51,70,15,18,35,54,69
1,21,44,52,72,7,24,39,58,68,6,28,0,50,73,10,22,40,60,74,13,16,36,57,71
8,16,32,47,64,14,24,34,57,73,7,17,0,51,65,6,30,43,56,74,2,27,38,46,62
12,21,35,49,66,1,22,33,48,71,13,19,0,59,75,2,27,42,53,62,4,23,45,51,65
15,16,44,58,67,9,27,34,59,66,10,30,0,55,70,12,18,36,48,63,8,28,43,47,71
11,17,36,55,64,4,23,33,51,69,1,20,0,50,72,12,25,32,47,63,7,30,40,56,61
5,18,45,50,68,1,17,31,60,64,11,25,0,55,70,3,19,43,56,75,6,29,42,57,65
2,26,37,55,67,13,19,34,46,64,10,29,0,52,68,5,20,42,49,66,8,28,39,54,69
13,27,41,59,61,10,28,32,56,64,9,26,0,60,67,14,29,40,57,73,4,30,33,53,71
5,26,45,58,70,4,22,38,48,63,14,24,0,49,62,10,18,41,54,72,3,19,43,47,64
12,21,45,59,74,15,18,32,46,62,14,20,0,49,75,7,23,44,52,67,6,29,36,56,63
8,17,35,57,71,9,16,37,60,62,12,28,0,54,73,3,26,33,52,74,5,20,31,48,72
3,24,34,60,61,11,28,38,54,69,8,22,0,47,64,13,30,36,51,74,2,21,35,58,71
7,23,42,55,70,8,27,38,51,62,13,16,0,53,65,4,29,41,58,66,1,19,32,60,69
9,17,36,50,65,2,25,40,58,63,10,23,0,57,68,7,22,37,49,66,14,26,44,53,74
1,21,33,59,72,15,23,31,49,73,8,19,0,57,64,9,16,39,50,66,6,30,36,47,75
1,18,35,48,73,4,17,41,55,67,3,24,0,54,72,11,23,32,59,71,15,25,44,51,75
6,26,39,59,70,3,27,43,46,62,13,22,0,53,73,8,20,35,56,75,5,21,34,58,68
14,24,45,46,75,1,28,35,48,68,5,23,0,52,66,2,16,42,53,64,12,20,34,47,61
9,29,43,50,61,10,19,45,54,64,12,17,0,60,67,7,27,33,53,71,15,24,40,59,63
6,29,33,60,65,4,25,39,57,63,7,21,0,46,72,11,24,34,48,70,3,30,37,49,69
15,18,38,52,67,5,26,31,49,68,2,25,0,56,71,11,29,43,58,75,14,28,42,55,63
2,28,40,50,73,9,22,32,60,63,11,20,0,47,62,15,16,42,55,65,1,30,45,56,74
6,27,33,57,72,10,19,36,51,74,2,20,0,59,61,1,18,41,58,70,4,29,44,52,65
13,20,32,49,61,7,19,31,54,74,4,22,0,46,66,11,17,38,55,69,10,16,34,53,72
14,20,36,59,75,8,19,37,47,71,3,25,0,51,64,10,24,44,46,63,9,26,38,52,62
12,27,39,58,69,14,26,35,51,68,2,17,0,48,73,15,25,33,57,65,3,23,41,55,66
13,23,43,54,73,8,21,41,50,68,9,19,0,49,72,6,20,34,52,69,5,28,40,57,70
6,18,37,48,68,1,23,39,53,62,2,24,0,59,75,13,16,43,50,74,3,17,42,46,61
9,26,40,52,63,7,29,44,46,71,12,21,0,54,70,13,27,34,51,67,11,16,45,56,61
5,23,44,60,64,7,26,42,49,72,14,21,0,55,66,8,30,31,46,71,6,22,40,51,65
12,24,40,59,67,6,17,43,53,69,4,28,0,47,63,1,19,31,56,65,7,25,35,48,73
10,20,35,47,71,15,30,32,53,66,6,16,0,50,70,9,25,33,49,62,12,22,39,58,67
5,29,36,54,72,11,23,38,55,61,6,26,0,59,74,3,17,44,50,67,15,28,35,47,64
15,17,42,55,68,4,20,43,51,72,14,30,0,60,75,10,19,34,48,63,5,29,41,56,61
1,20,36,46,65,3,18,32,58,68,2,21,0,49,74,11,16,33,60,69,8,30,45,57,71
2,28,34,49,68,9,29,37,53,73,14,23,0,56,64,7,27,35,54,62,1,24,33,60,71
8,22,41,57,72,3,28,31,47,66,13,17,0,53,65,11,25,45,52,75,4,30,36,55,70
11,27,37,50,74,12,16,45,60,66,15,28,0,51,73,4,22,35,46,75,2,29,42,47,69
8,19,42,56,63,2,23,39,54,68,12,22,0,46,62,10,26,40,48,74,11,16,38,58,61
6,29,42,48,63,3,18,31,57,67,4,21,0,51,65,9,27,33,54,64,14,26,32,59,71
3,19,44,49,72,12,21,41,56,61,1,28,0,53,69,15,18,43,52,62,13,26,40,48,66
5,16,32,57,62,2,30,31,46,70,12,24,0,59,65,7,29,37,52,73,10,19,34,47,61
15,24,38,50,71,5,20,42,53,64,3,23,0,46,74,13,25,44,48,70,9,18,39,55,69
11,20,35,60,63,9,19,43,50,72,4,21,0,58,62,6,28,44,49,65,5,29,34,59,70
2,30,40,50,74,12,17,35,49,68,11,18,0,56,66,1,25,32,46,72,9,20,36,57,67
7,24,45,56,69,8,29,41,50,62,6,26,0,54,72,10,22,38,60,75,1,20,32,53,71
14,23,41,53,71,5,27,43,57,65,3,28,0,49,67,10,20,36,47,73,12,21,37,58,74
2,25,33,56,68,6,28,44,60,66,14,23,0,47,61,12,16,36,59,75,15,18,37,51,65
11,24,39,46,62,5,17,31,55,75,7,16,0,52,63,4,23,43,50,66,1,21,45,54,64
13,22,34,54,75,11,27,38,58,67,15,16,0,48,73,4,26,31,53,70,8,19,33,50,66
4,17,31,47,72,8,30,42,50,61,3,18,0,59,74,10,27,44,46,69,14,22,36,51,63
1,29,42,49,63,3,27,35,60,69,2,26,0,52,68,6,24,43,55,65,13,18,31,57,64
9,18,34,48,61,15,23,38,55,65,7,30,0,58,70,3,20,40,51,75,8,21,39,52,74
3,24,44,55,71,4,25,35,53,63,11,20,0,52,67,5,28,36,59,75,13,22,32,51,68
11,29,41,52,72,12,17,43,49,61,6,16,0,50,73,9,25,36,57,70,13,30,35,46,75
1,26,39,59,62,14,22,45,57,70,10,20,0,60,69,3,30,33,56,66,15,21,37,49,72
7,16,40,49,73,14,25,38,53,74,5,20,0,57,66,4,27,41,48,64,2,24,35,51,65
10,30,39,58,71,12,24,44,57,70,4,19,0,49,67,5,25,33,47,61,6,23,42,54,68
15,19,37,60,66,2,28,43,51,61,5,21,0,58,62,13,17,32,52,71,12,26,34,54,65
6,17,31,48,73,14,28,45,55,62,1,29,0,58,74,7,19,38,59,71,13,22,39,54,63
11,24,40,56,74,15,27,31,47,72,4,20,0,48,62,8,18,34,54,67,10,19,41,46,68
6,24,37,47,63,11,23,32,51,64,9,28,0,58,66,14,30,33,53,61,8,26,41,50,73
13,26,42,50,68,7,22,36,59,75,14,21,0,51,64,8,29,40,56,70,2,23,38,46,63
3,19,31,58,71,12,27,41,60,67,8,29,0,59,61,9,20,35,49,74,2,22,44,52,69
12,21,44,54,67,7,22,32,46,73,3,16,0,52,65,6,28,39,59,72,11,18,37,50,69
13,30,42,49,75,6,20,36,58,62,11,25,0,57,68,9,21,43,55,63,1,22,34,53,69
2,16,43,56,66,5,20,39,55,69,1,25,0,48,70,9,29,31,60,74,10,21,32,51,64
8,19,35,50,72,1,25,40,46,65,4,18,0,58,61,2,17,42,55,73,14,16,45,49,75
15,28,33,57,69,10,26,44,49,62,6,29,0,47,70,3,27,35,54,75,1,17,39,60,64
12,24,44,46,70,9,17,34,53,67,15,19,0,56,66,5,25,42,51,71,7,26,39,58,61
13,19,43,53,68,4,23,34,60,75,6,17,0,52,71,10,18,38,59,64,12,21,31,48,74
10,20,31,50,62,4,30,41,59,63,8,26,0,51,69,15,28,36,54,66,11,27,32,48,73
11,17,40,60,71,9,23,43,56,72,2,29,0,48,64,14,18,37,47,63,3,24,41,54,65
1,23,40,53,61,12,16,43,57,73,6,28,0,47,74,2,26,35,51,71,5,22,37,52,63
5,20,32,55,68,8,18,33,53,66,15,23,0,54,67,3,19,37,59,72,13,22,31,58,70
6,27,42,54,70,7,21,45,57,73,14,17,0,50,74,13,23,34,56,63,2,25,32,47,69
1,21,42,52,65,3,22,43,56,70,10,30,0,58,71,12,20,38,49,66,8,28,44,55,74
9,20,35,55,74,4,29,33,46,62,5,18,0,52,75,2,16,38,58,68,14,30,39,60,67
14,27,39,52,72,10,19,34,53,61,2,22,0,55,62,15,29,41,59,68,6,24,45,57,63
7,24,37,49,71,12,21,36,50,73,11,19,0,47,67,1,30,34,58,69,5,18,44,46,64
6,25,44,59,61,7,26,42,46,75,9,24,0,60,64,8,22,33,49,63,5,20,34,48,70
10,17,40,51,74,5,20,38,48,64,15,21,0,54,65,13,28,31,47,61,4,27,32,52,67
1,18,39,51,72,14,25,40,46,66,11,30,0,48,61,15,20,42,56,64,2,22,31,55,69
3,29,36,53,64,4,24,32,60,71,10,26,0,52,70,7,16,35,51,72,14,23,44,57,65
13,29,37,59,66,12,30,45,47,65,14,18,0,50,73,10,26,38,56,64,9,25,43,53,68
6,27,39,46,66,11,30,41,53,62,13,23,0,48,74,9,21,31,49,73,10,17,33,58,69
10,22,44,57,69,11,28,41,55,70,8,16,0,50,74,3,25,32,46,68,4,19,38,54,61
12,23,37,47,75,1,17,42,59,72,10,28,0,52,67,7,29,38,60,62,9,19,39,46,74
14,27,44,55,68,6,26,41,59,73,2,16,0,52,65,5,18,34,57,67,13,28,42,58,63
13,30,40,49,62,11,20,36,52,70,8,21,0,54,68,15,16,35,46,73,12,26,42,60,65
3,27,36,57,64,1,17,37,50,75,11,22,0,52,69,8,21,39,51,68,5,24,43,56,71
9,24,39,55,63,7,29,43,50,61,2,19,0,53,65,13,23,33,52,74,15,22,34,48,68
6,20,45,46,73,5,26,40,59,63,2,18,0,49,66,12,24,32,60,71,1,22,39,56,72
10,27,36,51,69,9,24,31,55,62,7,29,0,60,61,4,20,34,56,63,8,26,42,58,67
3,17,38,56,70,2,27,31,52,75,15,25,0,49,63,9,24,40,59,64,14,23,41,54,61
15,25,33,47,64,5,18,37,57,65,6,16,0,55,74,10,30,45,46,73,7,24,43,60,62
3,28,40,57,65,6,25,38,54,61,11,20,0,50,69,1,17,35,58,73,13,24,44,53,74
10,30,33,56,71,14,19,41,52,66,8,25,0,50,67,4,28,42,47,68,12,20,38,59,61
2,28,34,59,69,7,21,40,48,62,1,25,0,50,68,5,16,42,51,63,10,19,45,49,70
8,23,35,51,70,13,27,39,46,64,7,30,0,54,65,14,17,42,57,67,11,18,45,53,72
15,22,32,46,62,9,21,38,59,75,14,26,0,47,71,11,23,35,60,64,5,30,36,58,67
4,20,33,53,75,11,21,44,54,61,14,29,0,50,66,2,26,34,46,64,6,16,31,49,68
3,27,45,58,72,1,29,37,52,75,4,17,0,59,63,5,18,43,55,70,12,20,42,47,73
3,28,38,52,75,13,29,33,48,62,5,25,0,57,67,15,26,39,46,74,4,20,34,51,63
3,30,41,56,71,2,22,36,52,69,9,28,0,51,65,10,24,31,55,74,4,16,37,53,70
8,21,41,58,61,6,18,36,60,73,12,29,0,48,71,11,28,32,49,70,3,19,35,55,66
13,17,40,60,62,12,16,34,59,73,15,25,0,56,68,9,20,44,55,61,1,23,39,46,65
15,26,32,53,66,13,24,44,50,74,2,22,0,57,63,7,23,37,56,61,8,18,41,47,73
13,27,32,51,64,14,21,36,55,68,1,24,0,54,61,4,19,41,52,67,5,20,45,60,69
13,24,43,57,62,11,28,39,48,72,8,17,0,54,71,1,18,35,59,69,7,16,44,49,67
14,27,35,53,65,5,22,31,58,70,9,18,0,60,74,6,25,42,46,61,10,20,38,54,63
12,17,33,56,64,15,28,31,51,72,8,20,0,59,75,10,21,45,58,68,14,30,35,54,71
11,16,42,47,67,7,19,34,50,70,14,22,0,55,68,10,27,41,51,62,6,23,37,49,66
8,16,40,48,72,15,25,33,50,73,6,19,0,51,69,3,29,32,57,62,1,23,38,52,74
10,22,36,58,73,3,26,44,46,67,4,30,0,51,72,1,21,38,49,75,13,18,43,53,61
1,29,33,56,67,12,27,37,59,75,14,18,0,46,66,2,19,39,48,74,5,30,34,47,63
5,25,36,59,63,2,19,44,52,69,11,30,0,50,65,9,21,40,48,71,4,28,31,55,70
12,24,43,49,62,15,20,41,60,70,9,22,0,50,61,8,26,45,59,75,3,28,42,46,69
4,24,40,58,74,11,17,32,47,72,9,23,0,56,68,7,26,35,48,75,10,19,38,60,61
