10,17,31,48,6,14,34,39,8,24,36,44,5,16,25,41
1,16,30,48,7,17,26,47,10,15,33,42,6,23,36,40
10,14,27,46,9,19,25,38,11,13,33,43,2,15,32,39
1,18,35,43,4,24,33,42,10,20,30,37,2,19,29,38
5,24,28,43,1,13,32,48,7,21,36,40,12,22,33,41
3,22,25,45,1,20,26,39,7,19,33,42,11,13,34,47
10,16,33,37,1,23,31,42,8,14,32,44,3,22,29,46
5,13,34,41,9,18,29,38,6,21,27,44,1,17,32,37
12,15,34,39,4,14,36,40,10,20,35,45,11,21,29,38
2,24,30,39,5,17,27,40,3,19,31,41,4,22,26,46
12,18,26,37,2,13,30,39,6,16,28,43,5,23,25,48
8,19,29,47,4,16,36,44,9,17,25,40,7,14,26,45
12,16,34,48,11,19,33,38,5,15,31,46,9,22,30,42
6,21,36,45,1,23,31,48,4,19,34,46,2,17,32,43
10,23,27,46,3,24,30,44,6,20,35,48,7,22,25,47
2,24,26,42,10,15,36,39,7,17,33,45,1,14,28,41
3,15,31,38,12,22,35,40,10,18,33,37,1,13,32,47
7,13,33,40,1,23,34,42,11,19,28,44,8,20,29,37
9,18,26,38,5,16,29,42,10,14,27,44,6,24,35,41
11,15,33,39,4,23,29,43,3,21,25,45,9,24,27,38
5,14,30,41,10,17,28,40,7,21,29,46,8,20,32,48
2,13,25,40,8,20,26,37,6,15,32,48,11,14,36,45
9,22,34,47,11,19,31,39,8,13,30,43,12,16,29,41
1,24,32,42,9,18,30,37,2,22,33,46,8,21,34,41
5,24,33,44,3,20,28,43,8,22,35,48,4,17,27,37
9,15,28,45,7,19,34,47,2,23,26,41,6,18,32,38
7,13,36,47,10,18,29,42,1,16,35,40,2,15,31,39
3,18,33,46,4,13,31,43,6,14,25,44,10,17,32,39
11,16,28,45,10,24,26,42,3,20,31,47,12,18,30,37
7,21,30,44,4,23,27,41,8,20,31,38,6,19,36,42
11,23,34,48,7,14,35,46,5,22,26,44,10,19,27,40
1,17,25,40,9,13,32,48,4,16,27,45,11,24,29,37
2,20,29,47,5,15,30,43,9,14,25,41,3,13,34,48
12,22,34,38,8,24,26,41,10,16,30,48,7,15,33,39
12,18,25,48,6,19,35,42,2,16,28,37,1,17,33,38
1,13,32,46,5,19,36,41,3,18,31,48,7,21,34,45
5,23,30,39,4,22,28,45,12,15,33,47,9,21,32,44
8,20,27,47,1,23,28,40,11,14,36,39,2,16,34,37
6,19,29,42,4,22,32,39,3,13,28,46,10,17,34,43
3,17,33,45,10,24,27,41,1,18,26,47,2,21,29,38
11,21,25,42,3,22,36,40,4,18,29,44,8,14,35,43
2,21,26,37,10,13,27,39,9,17,35,44,7,23,31,48
8,14,31,45,5,15,30,46,6,13,29,37,12,19,35,38
9,24,32,46,3,20,30,40,11,16,27,48,5,18,26,39
8,14,25,48,6,22,33,44,7,17,34,45,3,16,28,38
6,19,31,42,11,23,25,37,1,24,33,41,7,14,30,47
5,18,33,43,9,23,36,48,10,19,35,47,4,15,32,46
12,21,27,45,2,24,30,43,3,22,36,46,9,15,31,44
7,13,32,38,8,16,28,42,1,15,29,43,4,24,27,47
12,17,36,38,11,18,34,39,10,23,29,41,8,20,26,40
3,19,25,39,12,22,35,46,5,23,34,41,7,21,32,45
6,16,28,44,11,15,31,43,9,23,34,40,4,14,26,37
10,24,28,43,6,21,26,45,1,23,27,39,2,16,33,48
8,21,30,39,10,13,27,46,9,18,25,42,3,14,35,38
7,17,32,46,6,20,36,40,10,24,31,47,4,22,26,42
4,15,25,40,2,13,27,37,5,14,36,45,12,20,29,42
3,15,35,47,11,24,28,43,12,19,36,41,1,20,34,37
9,18,26,39,5,17,36,40,1,15,33,44,6,13,30,45
6,16,33,42,7,23,32,48,8,22,28,41,11,13,30,37
3,21,31,47,2,18,35,37,11,17,32,38,10,16,28,44
3,14,29,43,11,23,32,46,7,18,26,39,5,19,33,40
7,19,27,41,9,14,34,43,4,24,32,39,8,16,25,44
2,14,30,42,7,19,31,39,10,17,35,45,12,20,33,48
8,23,35,40,11,15,36,44,1,21,27,46,10,22,32,48
3,13,29,45,10,20,34,43,8,19,26,48,6,18,30,37
3,20,31,38,7,15,28,43,2,13,33,40,8,22,27,47
8,15,34,37,5,16,30,41,1,17,28,40,4,24,35,46
9,15,26,46,4,23,28,42,12,14,25,44,10,13,35,45
6,16,36,39,2,23,25,48,1,20,28,43,12,21,27,38
1,19,29,45,11,17,32,47,7,13,28,40,2,16,34,42
8,14,35,44,5,13,34,41,6,22,36,48,12,18,31,38
8,14,32,45,3,21,29,41,4,22,33,47,9,24,36,43
9,23,36,37,10,17,30,46,2,24,29,47,7,22,28,48
1,18,34,41,6,19,26,39,9,24,33,44,10,15,31,42
7,16,26,40,10,14,29,42,8,20,27,38,6,19,25,44
5,23,27,46,12,20,29,37,3,18,31,43,11,22,32,39
3,21,30,37,6,18,32,46,1,13,35,40,7,15,27,41
9,14,26,45,4,19,25,37,2,23,34,47,12,15,36,39
8,17,33,40,3,22,27,39,5,15,28,48,10,13,32,44
9,17,25,42,1,24,26,38,7,13,35,47,5,16,33,37
11,13,33,46,1,14,32,45,2,21,25,44,8,20,30,42
10,24,25,48,4,17,35,43,12,21,29,37,11,19,31,40
4,18,34,44,12,20,36,47,5,19,35,46,6,17,30,41
7,22,27,41,11,24,34,43,2,23,28,38,9,13,31,40
10,17,32,39,3,24,30,43,7,20,26,45,2,15,29,42
10,16,33,48,6,21,36,41,7,19,27,43,8,14,26,42
11,13,26,43,1,15,25,40,5,18,27,39,4,23,30,46
4,15,28,47,1,18,29,40,10,21,27,37,9,20,36,45
9,16,35,45,3,21,28,44,7,17,27,48,12,22,32,41
5,14,25,48,9,23,34,38,4,18,31,39,8,24,33,44
6,21,36,40,12,15,25,42,9,23,34,48,2,17,32,46
3,23,36,37,7,16,29,46,5,22,30,48,11,19,31,44
3,19,35,47,8,13,28,43,2,17,34,37,6,18,26,48
7,21,30,47,10,22,34,38,1,20,26,42,12,14,31,46
10,19,35,41,12,15,27,42,2,24,30,39,4,23,29,45
3,14,32,46,5,19,25,45,6,16,29,41,12,20,33,40
9,17,25,42,1,13,35,39,11,22,30,38,8,14,32,43
5,17,26,41,6,22,33,37,10,15,25,44,4,20,36,42
4,14,34,40,2,16,27,37,1,15,28,48,11,18,30,41
7,21,31,43,3,13,32,44,9,18,27,47,4,15,33,42
6,21,28,43,9,24,29,47,8,23,27,46,7,20,25,45
3,18,27,40,9,21,26,39,12,19,33,37,11,16,35,38
11,18,36,48,2,23,31,38,10,13,30,41,5,22,35,44
1,17,33,47,10,18,30,40,6,14,32,45,2,24,26,38
2,15,35,39,12,23,25,37,1,19,36,42,7,24,34,48
11,17,26,46,7,21,31,38,8,16,29,37,4,15,28,44
6,13,34,43,3,17,33,41,8,20,31,45,5,16,35,38
8,15,32,48,9,22,36,38,3,23,26,46,1,14,27,42
4,21,32,46,10,16,34,47,5,13,30,37,8,23,25,39
8,15,30,48,12,14,29,44,4,19,33,43,3,18,34,40
9,16,25,42,2,14,34,44,11,24,28,41,8,20,26,40
12,21,29,48,7,23,25,46,6,18,31,40,10,17,27,41
4,21,29,47,12,15,27,46,6,20,35,45,11,13,30,43
1,20,28,44,3,24,30,47,2,17,34,48,4,22,36,38
5,19,31,40,3,14,32,39,12,22,35,38,10,20,30,37
3,24,31,47,9,23,33,45,6,18,29,41,2,15,36,39
6,17,31,42,5,13,30,44,1,16,26,45,8,15,28,38
11,22,36,41,7,21,33,48,5,13,25,45,4,19,28,37
10,22,26,39,1,23,27,38,8,13,25,46,2,17,35,43
2,18,30,40,3,13,25,48,10,16,34,43,7,24,35,45
1,15,33,37,9,20,32,44,7,14,27,42,12,16,34,41
3,15,32,37,1,16,29,43,11,21,26,40,9,22,31,47
10,19,36,48,6,23,32,45,8,24,35,46,11,14,26,42
6,24,32,47,12,18,31,44,5,19,34,43,4,17,28,46
11,20,34,38,2,13,35,44,7,21,28,37,8,24,29,39
8,15,30,39,3,16,32,44,12,19,31,41,10,23,25,43
11,22,29,40,3,16,33,41,6,14,30,46,12,13,27,48
8,17,26,38,1,18,28,45,5,20,34,41,9,23,36,37
1,23,31,44,4,22,36,45,3,18,29,42,6,14,25,39
4,24,27,48,7,23,35,38,2,17,36,47,12,21,31,41
5,13,27,42,12,23,25,46,7,16,33,38,10,20,31,37
5,15,30,43,11,19,32,45,1,14,35,40,12,20,28,38
1,21,25,48,9,15,29,38,3,17,26,43,2,22,33,42
4,16,35,46,6,17,34,43,7,18,25,47,8,14,31,37
6,22,27,38,10,21,25,39,7,19,28,40,11,16,26,44
12,19,33,41,9,17,36,43,8,22,30,44,11,24,31,42
4,18,35,46,3,23,28,48,11,13,33,38,5,21,26,39
4,20,27,40,11,13,36,41,9,17,32,45,6,18,33,48
2,23,31,44,8,18,26,37,12,15,36,40,1,20,29,42
5,14,33,47,7,22,28,41,1,23,34,40,9,13,27,43
4,24,36,37,10,23,34,39,12,16,25,47,11,21,30,45
6,14,35,38,12,20,25,47,3,15,32,40,2,19,36,45
1,23,30,46,6,18,33,41,10,24,29,39,5,17,32,43
2,24,35,48,7,16,32,44,4,14,31,37,1,13,28,47
7,17,32,46,8,15,26,42,10,20,30,38,2,21,34,45
11,22,31,42,12,19,26,48,9,17,27,43,3,18,30,46
8,14,29,48,12,15,33,46,4,16,28,41,3,22,25,47
6,13,31,42,12,24,36,40,8,22,35,41,7,21,34,46
9,20,31,44,5,19,36,45,8,24,33,39,2,23,29,38
1,20,25,44,12,19,28,41,8,21,27,37,11,18,32,40
4,22,34,38,10,21,28,42,1,18,36,43,9,14,25,47
5,17,29,47,12,13,30,37,11,23,25,42,7,16,26,40
10,20,27,39,11,19,36,41,7,16,28,45,3,15,26,48
6,23,35,38,9,21,26,46,11,14,34,41,5,16,28,39
7,24,25,38,4,15,31,37,10,18,33,47,2,13,27,45
7,18,32,44,8,23,30,46,4,15,29,43,1,21,31,48
9,22,35,43,3,15,27,39,5,19,33,42,12,18,26,46
11,17,34,40,3,20,29,45,9,21,31,42,2,13,27,41
2,24,27,44,8,16,25,39,5,14,36,38,11,13,29,48
3,22,33,45,6,20,28,37,4,24,26,46,12,13,29,44
12,18,35,42,10,21,29,47,6,13,32,46,2,14,36,41
9,22,36,39,11,21,30,37,1,19,32,38,7,23,33,40
2,20,25,43,1,17,28,40,12,15,35,41,5,23,36,44
11,16,35,46,3,20,31,45,1,23,34,39,5,14,33,48
9,19,28,42,12,24,29,44,6,16,35,47,8,17,27,40
10,20,26,40,2,18,31,48,8,21,30,45,4,15,25,37
8,18,34,47,7,13,27,39,3,22,28,41,1,19,32,44
5,24,31,37,4,20,27,47,1,16,33,38,9,15,25,43
7,14,33,44,4,24,36,43,2,21,34,45,6,15,27,42
8,20,26,47,11,13,35,46,10,23,31,37,9,22,28,44
6,22,25,41,3,21,29,47,1,24,36,37,12,17,26,48
2,17,30,43,8,19,29,38,7,13,31,40,9,15,34,46
5,19,34,38,11,18,32,48,10,17,36,39,6,21,31,47
11,22,34,37,10,16,25,46,12,24,30,42,1,14,35,39
3,20,30,45,4,16,26,41,5,22,27,46,6,17,33,42
11,15,29,42,5,23,30,47,12,17,26,48,2,18,28,44
7,20,36,48,8,16,32,39,4,21,27,40,10,14,35,37
9,13,33,43,6,18,34,45,1,21,30,37,10,16,32,40
4,23,32,45,11,24,31,42,12,19,25,38,8,22,26,48
11,20,28,45,1,24,26,40,2,13,35,47,9,17,33,46
8,16,36,45,7,24,33,37,12,18,29,41,3,23,26,44
8,13,29,47,9,21,32,38,5,14,30,45,4,15,25,41
6,23,31,48,3,15,28,45,12,22,36,39,1,13,27,44
1,19,31,41,7,16,34,46,10,22,35,44,3,21,25,43
7,14,27,38,2,24,29,37,3,17,33,42,5,15,31,39
5,18,27,43,11,19,36,38,3,20,30,40,9,17,29,46
6,19,36,37,4,21,34,41,8,18,35,48,2,14,26,47
2,20,30,38,4,16,34,39,1,19,32,43,5,24,33,45
9,21,34,43,12,23,36,40,10,16,33,42,5,13,28,45
7,13,35,40,11,24,26,44,2,14,25,46,6,22,33,47
6,13,31,39,8,19,32,47,1,15,26,42,11,17,30,46
10,24,25,37,3,20,26,47,5,23,27,45,4,22,29,46
2,17,27,45,10,14,28,41,11,22,31,48,12,18,36,38
3,22,31,40,8,21,30,43,6,23,29,44,10,18,35,41
2,14,26,37,7,24,34,42,3,15,31,40,9,16,27,48
12,18,32,39,8,13,27,44,9,17,25,46,3,21,33,43
1,15,29,46,10,18,28,48,6,19,25,37,12,20,32,43
5,16,36,38,2,14,30,41,4,23,34,37,7,22,32,47
10,13,35,37,8,19,36,45,11,21,27,43,9,22,34,42
12,17,34,45,6,24,35,46,5,20,33,48,11,16,25,44
12,15,26,46,11,14,31,39,4,21,36,38,7,19,25,40
12,14,30,47,7,22,26,39,3,24,35,43,6,13,28,42
5,17,36,39,2,20,27,38,1,22,29,43,3,18,26,37
10,22,32,41,6,17,31,40,3,15,34,43,5,23,25,44
9,18,30,45,8,23,28,39,2,21,36,46,7,24,31,37
2,13,33,42,1,19,28,41,6,15,36,39,4,16,27,48
11,24,29,40,2,19,27,43,8,13,31,48,3,17,25,47
6,20,35,41,1,14,34,45,12,21,32,47,8,18,30,40
7,19,32,46,10,24,26,48,4,20,29,42,8,18,35,38
9,13,27,46,5,22,33,39,10,16,29,41,7,23,35,44
7,15,27,42,2,16,34,37,3,14,28,38,10,18,25,45
11,23,33,38,7,21,25,42,10,14,36,47,6,17,30,40
1,23,31,43,2,18,33,45,5,13,34,44,12,20,26,48
9,14,27,47,3,22,32,44,11,19,26,38,5,20,28,45
9,24,36,41,6,14,35,37,4,23,29,40,8,15,31,38
3,22,28,39,6,13,34,37,5,18,36,46,7,17,32,40
1,24,30,39,9,21,26,48,3,15,29,38,2,16,27,47
10,13,32,40,3,23,33,43,9,24,25,41,4,19,28,42
3,15,30,43,10,17,26,41,12,20,32,45,5,24,35,46
6,19,33,45,12,24,29,39,8,18,27,44,11,16,34,46
12,16,29,43,6,17,31,37,2,14,32,45,7,13,25,47
10,21,25,46,4,22,27,42,1,17,33,48,12,15,36,39
11,23,28,38,1,13,30,41,6,20,29,43,7,15,34,44
1,18,35,42,4,17,36,40,9,16,28,45,11,20,27,38
8,19,34,48,11,22,27,37,5,21,26,47,3,20,28,41
1,23,25,43,5,22,35,39,2,14,28,47,11,24,26,44
5,13,34,38,6,17,31,47,9,18,32,44,10,21,35,42
8,13,29,46,9,19,33,47,12,21,36,48,7,14,30,40
6,16,27,43,8,15,25,48,3,24,31,39,9,21,35,41
4,16,31,37,6,19,33,44,5,14,34,40,1,23,28,45
2,23,30,41,3,20,31,46,9,18,29,37,12,19,25,43
11,22,32,37,3,15,30,38,2,17,26,48,4,24,35,42
1,14,33,48,10,18,30,38,6,15,25,45,8,13,26,41
7,20,36,42,12,24,32,40,4,18,29,41,5,16,35,47
4,19,32,39,10,21,27,40,7,17,25,38,3,23,33,43
8,20,34,46,4,16,25,48,6,15,28,44,7,22,29,38
9,18,28,43,2,24,27,45,6,19,31,40,11,13,32,42
3,23,36,45,1,13,28,41,11,18,27,39,7,21,35,37
11,17,30,39,6,20,29,46,12,13,26,42,5,14,27,48
9,20,25,40,1,24,36,47,10,22,27,44,11,19,29,46
7,17,26,47,8,14,33,39,5,21,35,42,2,16,31,38
4,15,30,39,2,13,34,47,6,23,31,41,5,19,33,46
9,15,35,37,3,17,34,43,12,22,32,48,1,24,30,41
12,19,25,45,5,18,30,44,8,14,28,40,1,15,26,37
12,13,27,42,8,21,26,40,11,24,34,38,4,16,36,41
2,23,29,45,4,24,35,39,10,20,25,48,3,15,31,40
4,24,26,41,7,23,33,45,8,17,29,44,3,19,32,47
6,18,35,46,12,21,27,43,4,20,29,38,10,22,28,37
11,16,28,42,5,23,32,37,4,20,31,41,9,13,35,44
1,18,36,42,9,14,30,39,5,24,32,45,7,17,27,46
9,22,30,44,10,14,29,47,11,23,34,48,12,20,25,38
5,14,28,40,2,16,34,46,3,22,30,38,6,15,36,39
3,19,33,37,8,18,36,42,9,20,35,38,2,17,26,39
1,21,34,43,7,19,35,48,3,23,25,38,11,18,27,40
4,21,31,39,8,18,30,43,5,13,26,38,10,14,32,41
2,18,34,45,5,19,28,43,11,24,27,42,12,22,33,41
6,24,31,47,7,20,33,39,8,13,36,44,1,15,29,45
3,24,30,46,7,21,26,42,9,16,25,40,10,20,28,47
7,15,34,37,4,17,31,43,9,16,28,39,11,23,35,46
1,22,36,41,6,19,32,48,12,16,29,46,2,20,35,44
8,24,29,41,1,22,30,48,3,14,25,38,10,17,34,37
5,16,29,42,1,18,27,41,3,23,28,47,9,13,36,48
4,15,33,40,12,24,34,46,9,22,26,37,1,21,36,45
7,14,25,43,3,16,33,44,2,17,27,37,1,18,35,45
10,18,35,44,2,23,30,48,8,22,26,42,11,17,31,39
11,13,28,48,7,21,32,43,6,20,33,42,5,19,29,37
10,18,36,45,8,19,34,38,4,14,27,39,7,21,30,42
9,19,33,44,11,20,32,38,12,15,34,41,3,17,25,47
5,24,26,47,2,21,35,46,3,19,33,40,8,16,28,39
6,13,27,48,4,24,35,40,1,23,32,39,10,19,34,43
2,21,29,45,9,13,31,44,6,22,27,46,5,17,25,42
6,18,28,37,9,16,26,42,7,15,30,40,10,23,29,38
12,13,33,38,9,17,36,41,10,24,28,46,1,14,27,48
4,20,30,47,2,13,25,46,12,18,26,45,11,24,34,43
11,14,33,41,7,23,29,38,3,13,31,45,8,22,34,40
9,22,35,41,4,16,32,37,3,19,30,44,5,14,36,39
12,21,35,42,8,15,31,48,10,20,36,46,2,22,34,47
11,15,25,48,1,16,33,40,6,14,36,37,9,20,34,45
11,23,34,37,5,17,27,47,4,19,29,44,10,20,28,42
3,24,33,37,2,22,31,40,10,21,26,39,6,18,32,43
12,17,26,38,7,13,25,39,3,21,35,47,9,18,27,37
8,16,35,44,1,24,29,42,6,15,30,45,2,21,33,41
4,15,32,40,5,17,28,42,2,13,27,46,6,22,25,43
5,20,30,37,10,18,26,42,6,14,29,48,12,13,36,38
7,19,34,45,1,23,32,44,2,18,26,48,11,24,36,43
1,14,33,37,4,24,35,43,7,17,25,44,5,22,31,41
9,19,28,46,3,22,35,47,8,20,34,39,10,15,33,41
9,18,29,39,1,21,25,45,10,16,36,40,4,14,27,46
11,16,28,41,9,17,26,47,10,24,27,43,12,23,33,42
8,23,28,38,12,13,32,44,6,22,31,39,11,21,30,45
10,23,35,48,2,14,36,46,5,21,32,37,11,15,31,39
6,13,25,46,3,20,32,41,7,16,26,44,9,24,30,40
2,19,28,37,5,20,29,39,8,13,34,43,4,17,31,45
3,20,28,42,11,15,26,37,1,18,36,41,6,16,35,45
2,24,33,42,6,18,27,47,10,15,32,39,4,22,25,38
6,16,31,43,9,14,33,38,12,13,29,41,5,22,35,40
1,23,34,48,12,17,32,47,7,19,26,41,6,21,35,40
3,23,36,47,1,14,30,46,10,20,33,44,4,24,29,45
8,21,27,43,11,18,36,40,7,13,30,46,10,17,34,37
10,19,28,48,5,15,33,42,3,18,31,43,12,21,25,41
7,22,36,44,2,14,31,48,12,24,32,39,9,17,26,43
10,23,32,48,2,16,30,38,5,13,28,42,11,24,35,45
9,17,25,40,6,13,26,38,1,20,34,46,2,15,30,44
4,20,29,43,11,16,36,47,5,22,25,42,12,21,32,45
8,19,29,38,6,16,27,37,5,20,34,47,1,18,33,45
9,19,33,39,5,13,26,38,2,23,28,41,3,14,27,46
11,21,31,41,4,14,35,37,7,15,25,48,2,16,36,38
3,19,32,44,10,14,36,45,7,24,35,40,6,20,34,42
7,13,27,46,8,17,30,42,12,14,35,47,6,18,34,48
10,21,33,43,4,22,31,37,8,19,25,47,6,23,28,39
4,13,33,39,1,22,32,44,9,23,30,45,12,18,29,38
5,21,26,40,3,15,27,46,8,24,25,37,10,23,32,48
11,17,34,41,10,15,29,48,3,16,26,43,2,18,32,39
